fb31df61-8dbe-4719-ade1-3800f8716ff6,I'm in good physical shape and can help clear debris and move food / supplies as need be.,Food,resource
98cd46ac-86fe-475a-bd7c-b5d0788f992c,Bottled water and other personal items,Water,resource
4d585da6-bdde-42ca-8c69-4be1bfd5d300,Deliver food and clothes,Food,resource
9b972aac-59d8-4e77-aeb3-fa0a39e38410,Are bags of ice needed?  I'll be searching your site now to see what is most needed.,Water,resource
twitter_need_tweets_105,How's everyone doing? #Sandy,None,N/A
0615f1b5-9ffb-45ab-8267-cb087a869282,"Wand to donate jackets, hot meals, non-perishable foods, towels, bed sheets",Food,resource
twitter_random_tweets_5881,Drinking wine so i just fall asleep #Sandysucks #nopower,Energy,need
32646d0a-f6e9-4da4-ad83-8801fd228a14,"I can distribute food and/or goods, cook, provide Reiki (relaxation therapy), check on residents, organize, provide graphic design work",Food,resource
twitter_random_tweets_6194,"Hoping that PSE&G can get my power back on before the snow storm hits Tuesday. That's right, I said Snow. #ineedheatplease",Energy,need
e5faf66f-3350-45e0-8757-bcdb7e765df4,"I can clean up debris and garbage, serve food, deliver food if I can walk to where it has to go, sort through and help organize donations.  I have to work on Monday but am available Saturday and Sunday.  Thank you, **********",Food,resource
df891fad-0b1a-409a-9fcd-9cf135b7609c,"Canned goods, Boxes of crackers, Peanut Butter",Food,resource
twitter_random_tweets_6607,On way to beautiful New Hope to temper mounting storm anxiety & blanket news coverage showing stock broll of people buying batteries,None,N/A
twitter_resource_tweets_3681,Another storm coming next week............,None,N/A
ad569be1-a1f6-482d-8389-9f72afacf25a,food distribution,Food,resource
twitter_random_tweets_478,wow driving around and seeing all the damage Sandy caused ....Jersey felt this one.and Jersey shore will never be the same. 9000+ homeless,None,N/A
ecee8333-d101-4d7a-92c8-4694483c170d,"food prep, serving, distributing",Food,resource
twitter_need_tweets_361,The @littlefoodcafe is closed until further notice! No power=no kitchen=no food magic :( Please hold on until we get back on grid #SandyNJ,None,N/A
twitter_need_tweets_366,Really hope we dont lose power... It was so cold during a hurricane imagine a week without power in snow,None,N/A
6a6ed812-7911-4e31-90e6-9d60b835e530,"If you need donations, food, help preparing food, etc.",Food,resource
9ea6e139-1b51-4e4f-bc29-542aec0acfb6,"I am a veteran with tools (circular saw, drill, jigsaw, drill bits/screwdriver heads, etc.) I have nothing but time and energy to help out with whatever might be needed. I can even buy food/coffee and bring it in from Greenpoint, Brooklyn. I do not have a car, but I have a bike and can also see about chartering a car service there. Thank you :)",Food,resource
cb238d45-da70-416b-be8a-5c6d2da6d909,I can run/bike food to those needing,Food,resource
0fc8ccfc-b518-470e-9a65-c49d0392f58e,"baby clothes, baby blankets, baby bottles and nipples, ready-made baby formula; baby rice and other food; toddler's clothes; toys for toddlers",Food,resource
twitter_resource_tweets_2069,@SI_PeterKing: 1 800 HELP NOW ... 1 800 435 7669 ... Or text redcross to 90999 to make a $10 donation ... #SandyHelp,None,N/A
twitter_need_tweets_369,"Power turned on, street on fire, power back off",Energy,need
0f5c38a0-be6f-4f7b-8650-a2c375628f14,We need a pump and generator. Our basement has about a foot of water.,Energy,need
8e9b231d-5789-444b-8b49-e2e1c63e9370,"can help prepare food, what do people need in Red Hook? I don't have a car, but can bike there to help and bring goods.",Food,resource
8cc840af-40a3-494d-84f5-d3a14eb1d1b3,Friendly and good with people. healthy and would be good at bringing food/supplies to people in need preferably in the lower east side area or anywhere in Manhattan right now (when public transport improves i could travel further)available sat/sun only. thanks,Food,resource
2f67b9ab-c539-4d54-a642-03e5b79cce85,I live in Coney Island and my house was damaged water came in my home up to 4 feet high destroying all my furniture.  I need everything. But most importantly Clothing and Furniture.,Water,need
05377d7f-fe77-4822-872c-9149517aadf4,"Please donate clothes, tools, unopened over-the-counter medications",Medical,need
e950606d-e3f1-4567-8b4b-5269749d91c1,10 1 liter bottles of water in the east village,Water,resource
c1779962-b519-45d0-b4ff-cd1e625d9eb3,"We are organizing a group of about 15 middle school students from Community Roots Charter School in Ft. Greene, who would love to do some weekend volunteer work.  They could do meal service, clothing and other donation sorting, etc. Please advise.",Food,resource
6cc07d82-5943-4407-a3d0-5cc6d08063b8,Experience: soup kitchen coordinator. Preparation of care packages and toilety kits. Handing out food and supplies. Billingual (English/Spanish),Food,resource
c745c3d2-4b9e-4d88-9020-2e69affd2992_1,Will be there Feb 3 Sunday 10 - 4 pm for demo or data entry,Water,resource
4ec36c89-4ce4-4623-935d-60da9c88b950,When and Where should hot meals be delivered this evening? 11/3/12,Food,resource
ced00c6c-3aef-415d-9a12-966b29264911,"I'd be happy to go out and purchase any non-perishable foods, hot meals, hygiene products, clothes, or more that are needed. Please let me know what will be of the greatest use.",Food,resource
twitter_need_tweets_967,“@Rockaway100: @redcrossny @fema Rockaway has been devastated and is in dire need of assistance with first aid supplies and basic necessities”,Medical,need
4146eb63-e4f2-4291-8b9f-9d5e5179e11a,"I am particularly concerned about seniors stuck in their apartments on upper floors and am willing (and able) to carry supplies up many flights of stairs.  I can get to Red Hook easily by bike or bus.  I am also able to cook and serve meals/wash dishes, sweep debris, whatever is needed.",Food,resource
55254409-bc6c-493a-b425-8e1d64facdb0,"Canned soup Powders milk Water Pasta I have clothing too T-shirts, dress shirts, socks",Food,resource
3c3896ce-6171-4741-80ef-0301a61d0419,Bottled water,Water,resource
77c62908-488d-4497-b99a-d5a8bb3efa65,"4 blankets, 4 coats, long sleeve shirts & sweatpants",Water,resource
7d8132b8-a32c-4f6f-920d-29450f9a89eb,"My family & I will be doing a drive for donations on your urgent needed list for Christmas. We will be coming with a hopefully full econoline van from Martha's Vineyard full of non parishable foods, cleaning supplies on the list, and back packs with supplies for the kids in rockaway area. We will be arriving to donate on Sat Dec 22nd. I will check on the website closer to the date & call one of the contact #'s listed a few days before for the best drop off destination & directions. We look forward to seeing you soon. :) ~ ******************~",Food,resource
3255c036-8f46-46a4-bcf4-2842706c9ce0,I would like to donate a turkey for Thanksgiving!,Food,resource
twitter_random_tweets_8119,And now we are part of 2.5 million people and counting without power. First power outage in my apt complex in 5 years. Be safe. #Sandy,Energy,need
eaa5186c-d7e8-428e-82a1-5fe45b5278c8,I am a certified first aid responder,Medical,resource
twitter_random_tweets_8737,levy behind my house is compromised due to #Sandy... The joys & now risk of living by the beach...,None,N/A
twitter_random_tweets_4005,My powers out :/ .... no Xbox today... **** Hurricane Sandy... :(,Energy,need
twitter_random_tweets_1436,#HoesBeTwerkin to Twerk up the east coast. Ohhhh wait..... #HurricaneSandy,None,N/A
749491f3-52d6-4817-a0e4-017ee4a78903,Poland Spring Gallon jugs of water (3),Water,resource
twitter_resource_tweets_2681,Uhhhhh....about to take knucks out to pee...uhhhh... #scarysandy,None,N/A
6006c500-798e-4f60-865e-04de13450364,"I am in decent shape, so can climb stairs to deliver food and water to folks in high rises. I also have a backpack, which could make it easier to truck stuff up stairs.",Water,resource
dc10cf36-6017-4d26-9293-592c151a281a,I have a bike and live in Greenpoint.  Can easily ride over the bridge and help carry food and supplies up the stairs to bring to the people stuck in high rises.  Let me know if I can help today!,Food,resource
twitter_resource_tweets_2209,Earlier commute post the mess Sandy left... Picking this week up with the thought of breakfast.... @lgron @tara_goode,None,N/A
twitter_need_tweets_3191,Talking about the hurricane as if she is a real person is no longer funny ...,None,N/A
twitter_resource_tweets_1268,"Power went down in NYC....Sandy is killing my vibe, but good thing I got @kendricklamar #GKMC...Stay safe everybody!",None,N/A
twitter_resource_tweets_4844,“@jwalekk: So about my homework...” just say sandy ate it ...,None,N/A
c9867a9a-73ac-418e-9693-9f0db395f381,"My wife and teenage children are not skilled in any particular trade but we will do whatever we can to help. My 13-year-old can take care of pets. My wife and 16-year-old daughter can help with child care. I can help with debris removal or other such tasks, such as delivering food/water to the elderly. (My 86-year-old mother-in-law lives in a high rise on Pitt Street.)",Food,resource
54c8af79-c818-415e-acc6-99777cf99bed,"We can supply clothing, baby supplies, non perishables, hygiene products and perhaps tools",Food,resource
d1eca358-5868-401e-8341-4b8dfff297a3,We have clothes for all ages and brand new shoes and boots. We have baby items like diapers car seats high chair ect. We also have hygine products like wipes toothbrushes toothpaste ect. We also have some kids toys and stuffed animals even a bike and we also have some non perishable foods. And blankets!,Food,resource
twitter_resource_tweets_1649,"Stocking up on water, food and warm blankets... Sandy's gonna be a fierce one!",None,N/A
twitter_resource_tweets_1648,@ChaChaSlide_23 .... Are you serious .....??? I thought that was a joke...??? #problems #HurricaneSandy,None,N/A
twitter_resource_tweets_1319,The costumes in #Williamsburg are boring me. #Sandy took something out of #ny ... #Halloween is not the same this year...,None,N/A
1cd14c52-1059-4334-8814-0944ebbfa20b,"adult,child,infant certified first aid/CPR",Medical,resource
ddac289c-4422-4983-ab74-f7f0ec1aef9a,"i really need clothes and food i have been without for the pass 7 days and i dont know where to go to get this help!!!!!please help me ASAP thanks,******",Food,need
twitter_resource_tweets_1084,"@Bronx_PR @bxfoodie @fromthebronx Has anyone heard of any BX-specific volunteer opportunities after Sandy? Or, a great BX volunteer org?",None,N/A
28fe94fe-496c-4889-bc31-8aebc4d58fce,"Food and food distribution, communications help (marketing etc.) as needed.",Food,resource
twitter_need_tweets_1586,thank you sandy for giving me an excuse to stay home all day and eat all the food in my house,None,N/A
447c1f3f-62dd-433e-afeb-c4b96daae64f,Little girl bicycle (pink) age 2-4. Little boy bicycle (cars theme) age 2-4.,Water,resource
twitter_need_tweets_69,"Varick Street, Lower #Manhattan - no lights, no cars, no power, no rush hour #Sandy http://t.co/oHbSsxdw",Energy,need
twitter_need_tweets_65,Frankenstorm won't stop the bean! Thx for staying open for the neighbors who need coffee and treat! (@ The Bean) http://t.co/Zw7oA0Tq,Food,resource
61b6a132-c34a-476d-906b-7941c4da48ab,Distributing food/water/clothes/supplies or any kind of debris removal,Water,resource
90b3a23d-351f-44ff-a6fa-c7bc78d57d1f,"Food prep/service, delivering food supplies (no car), helping people fill out forms",Food,resource
ee023474-d665-4a46-b573-45483d0df51d,"I speak Dutch and Hebrew, though I don't know if those are useful. I can't do any heavy physical labor due to medical problems, but would be happy to help distributing food or anything similar. Also, though I am not ordained as a rabbi, I do have training as a hospital chaplain, so could provide psycho-spiritual support if needed.",Food,resource
866c0765-4cba-4eef-96a0-be4321031ec4,"Through my office - the US Attorney's Office, SDNY - I have collected a massive amount of clothing and supplies including around 50 giant bags of clothing - everything from jeans and shirts, to new socks and undergarments; a mass of warm winter coats; a mass of baby products including diapers and wipes, baby clothing, a baby car seat; shoes for adults and children; some non-perishable food; some cleaning products.",Food,resource
f7bfe318-dc55-4e11-ab33-3c7e9e6364d7,I just helped my parents gut out their bungalow in Breezy Point - I'm getting pretty good at cutting out everything below 1' above the water line,Water,resource
fc9453e1-b1a1-4dd3-b77f-6f4b0882fef3,New and used clothing. New toiletries. Bottled water,Water,resource
75bf4e32-cfa8-4bf4-97da-48f1527c82b6,Food distribution/preparation,Food,resource
13542290-5550-41f0-99c8-f9b00a5873fa_0,Food items can be donated to 23-74 38th street 23rd ave & Astoria Blvd,Food,resource
0a0d7f09-7a6d-44d4-bf5f-2f04fa566eac,I would also be willing to knock on doors and distribute food/water/information.,Water,resource
3c342cbb-b797-4c17-8d26-87c05187af8d,"The JCC of stamford has collected a LOT of cleaning supplies for victims of the storm. We are looking for areas that need help getting these supplies. We have donations of the following items: Industrial hard bristle brooms Shovels Rakes Contractor Garbage Bags Work Gloves Work Boots Masks Latex gloves Bleach Cleaning supplies Sponges Paper Towels Clorox Wipes Baby Wipes Hand Sanitizer Flashlights Lanterns Batteries (all sizes) as well as cash and gift cards. Please let us know if you community is in need of these items and how we can best get them directly into the hands of people in the community. We are looking to make deliveries tomorrow (Friday, 11/9). Thanks!",Energy,resource
02185c6e-b835-487e-a639-54d046d5fe70,"Women's clothing, children's clothing, shoes, coats and non-perishable food",Food,resource
twitter_need_tweets_1132,Its krazii outside... hopefully sandy is gone even tho it left sum places a mess. Hope every1 is safe nd is okay. Glad the rain has stop.,None,N/A
twitter_need_tweets_3972,So water batteries & bread is what people bought the most due to sandy...there is no more batteries around,None,N/A
994b9eba-0515-4bb4-a23a-c3a6c78f95bd,"Collection of clothes, children's supplies and toys, diapers, non perishables, blankets, hygiene products.... Pots pans etc...",Food,resource
twitter_resource_tweets_250,Ok....a tsunami warning in the Pacific and a hurricane traveling up the Atlantic. Sounds like a Stephen King novel.....,None,N/A
e707ce80-d81b-4d37-a910-031e1e325b7e,"A generator is needed for Broad Channel!  When we were there, they were just getting clothes and blankets on Saturday.  We need to get a generator to them as soon as we can! -******* ************* *******************************",Energy,need
9c9a5169-c5c9-4a28-8524-2e48a293c6dc,*NEED MET* my friend ******** in red hook has 9 rescue animals and is need of a generator. she has limited phone access..,Energy,need
c642e806-e8b7-43b7-a116-ab9a6bc6a929,I can donate food. Cloths . Toys. Baby supply .,Food,resource
9612b1f7-db03-423c-992e-b5e9151dd05a,can do water distribution.,Water,resource
781e640e-e638-4845-8ea9-3fd5e154ac9c,"We can donate warm clothes, work clothes and dry, non-perishable foods. When is best to bring these items to **********? Thank you.",Food,resource
b4d5228e-b016-4218-b977-584b0e39170d,"Bottled water, we can deliver.",Water,resource
67322dbd-2dd7-424e-9f35-0e8adb27992f,"I can provide hot meals, non-perishable food or baby supplies.  Please let me know what you need.",Food,resource
twitter_resource_tweets_436,"Sandyyyyyyyyy, come out come out where ever you are......",None,N/A
ba8439e7-e320-44e9-8100-6bf3bd8da28a,i'm also good with food prep if there's a need to feed people out there,Food,resource
twitter_need_tweets_87,Survived the storm! Lost power though :'( brought my laptop to work to charge! Need to watch modern family!,Energy,need
twitter_random_tweets_5095,"I hope all my friends and family are safe and have power, heat & food after Hurricane Sandy ❤ #SandyRelief #JerseyStrong",None,N/A
twitter_need_tweets_775,#Hoboken stocked w donations only accepting batteries & flashlights. If u have supplies lots of other towns still need them #njsandy,None,N/A
twitter_need_tweets_1229,the big storm Hurricane Sandy: The calm before the big storm Hurricane Sandy has necrosis and the U.S. has ... http://t.co/dfK1xn9s,None,N/A
d19aa41b-c4a9-4fcd-9fcb-3ed3dbe92d86,id like to serve food or organize donations,Food,resource
d10c0b2c-96e9-4e06-9131-ed046a1593b2,Provide hot food.,Food,resource
b7ab90d1-4fa0-4f71-ae74-34e84025c95c,I have been working on connecting gluten-free hurricane victims with gluten-free companies. We want to make sure the food gets into the hands of those who really need the gluten-free food for medical purposes. Can you please connect me with someone who might be able to accept gluten-free donations?  Thank you! ********** ******** at gmail dot com,Food,resource
twitter_random_tweets_602,IM SICK...SANDY GOT ME. I CAMT STOP COUGHING OR SNEEZING AND PUKING...NICE...,None,N/A
twitter_random_tweets_5544,Just gotta find ants that havnt been wiped out by the snow storm.......and chalk....,None,N/A
twitter_random_tweets_5547,Officially have no power....just fckin great. #FckYouSandy,None,N/A
twitter_need_tweets_174,I'm really concerned my food is gunna go bad if I don't eat it all before the storm and the power goes out,None,N/A
twitter_resource_tweets_3673,Have a great day everyone. Still surviving the storm here. Prayers R with my fellow east coast people's....,None,N/A
twitter_random_tweets_6168,Hurricane: A storm which New Yorkers use as an excuse to drink and eat junk food in their pajamas for 48 hours. #sandy,None,N/A
twitter_resource_tweets_3671,Free food for Sandy victims @ Speedway School on South Orange Ave. Newark....#SANDYNJ #NewarkhelpingNewark,Food,resource
twitter_random_tweets_1390,Oppppe! There goes the power! Another sign.....that #Sandy is here!,Energy,need
twitter_random_tweets_1881,good food & family ! #hurricaneparty,None,N/A
bede0b01-2514-4924-a275-4d2f12fc008b,I plan on driving up Thanksgiving morning from VA - what ever the need is at that time I hope to bring in my car - supplies / food / toys / products etc Please let me know what would be best - I will keep in touch,Food,resource
twitter_random_tweets_266,Don't say that ! “@rayray_west: a hurricane in October......yup the worlds endin”,None,N/A
6abec6e2-e932-4823-bca3-446d51f10ba9,Food preparation,Food,resource
twitter_random_tweets_6703,"Sandy is so angry, power is down, wind over 90 mph",Energy,need
twitter_need_tweets_399,"@FrancisSchott Very nice! “@FrancisSchott: Storm knocked out power: Fireplace, Calvados, Book, Cigar: None even need batteries!”",None,N/A
twitter_random_tweets_2283,Trying too look for food in the dark .. #TheStruggle #sadtweet #Sandy,Energy,need
b12ec604-f64b-478c-820d-c15e30ce163a,Canned yams,Food,resource
c9337e41-e205-48c9-98ee-a43798a835f2,"I have an electric heater that I can donate, and I can help by providing meals or food, or helping to prepare meals",Food,resource
feb3afdb-56ae-4ca0-8124-beb914706bc6,"Arabic/English translation, can foster cat-friendly dogs or cats, help distributing food or supplies",Food,resource
5e280ba2-f91c-438b-b7f1-e3065b280b35,"We booked a vacation to New York for Thanksgiving. We are coming from Germany (Military overseas family) and we would like to help. We can bring money, supplies, and many able-bodied volunteers who are ready to work. Please tell us where to go. We are available Monday and Weds November 19 and 21. We would also be able to adopt a family for Thanksgiving by bringing them a dinner and supplies.",Food,resource
5731a92f-56ed-4668-988f-7fa7e3749a7b,"Hi,  I am from Baltimore and wanted to organize a drive for your residents and arrange a time to deliver the items. What kinds of special needs do your residents have? I saw on nightline that many of your residents need food and clothing. Please let us know how our community can help you. Thank you in advance.",Food,resource
73320e88-d970-44e7-a477-4e495b1157ea,"prepare food package, help to deliver food ...",Food,resource
twitter_need_tweets_2110,Redcross came to my house and gave my family food.... Guess were not getting power anytime soon. #sandy #RedCross,None,N/A
a26028c6-922e-423d-a12c-66bf4b72fb10,"Toilet paper, paper towels, tissues, bottled water",Water,resource
2e101984-f990-450b-b029-c30838527145,"Hi hi - I can cook hot vegan/veg meals and deliver them on bike to LES. If folks can get to Bushwick, I have a spare bedroom w/ double bed, hot showers, wifi etc (non-smoking/2 cats).",Food,resource
twitter_random_tweets_2060,This lady's really cooking up mad food in case cause of this hurricane,None,N/A
16cd41ff-7f66-4c96-a1bc-a1ac5a2c22b8,"Food donation; donation of blankets and clothing for adults and children.  I can assist on weekends only and was hoping to volunteer on Saturday, November 10.",Food,resource
f9eb48de-1f87-438e-a6c0-0ca3e1cfd8f9,"My husbands doctors office has been closed since Sunday. We were told by his service that they would open at 8:00am this morning. He finished his meds yesterday and was to see the doctor. The office has no power and they are closed. He needs his meds, one of which if he does not take can cause seizures if he stops abruptly. We have called the service every 30 minutes, as his doctor is going away until the 19th of November. Today was to be his last day at the office. His service keeps telling us they will have him call us, but we have heard nothing. This and his other meds will not be prescribed by another doctor as he also needs a narcotic. We don't know what to do. I am afraid he will become ill.",Energy,need
twitter_need_tweets_3891,New Yorkers food is the big hurricane issue. No MTA means no workers for stores. Closed bridges means limited resupply. #Sandy,None,N/A
7ee966e4-426b-4040-b8a7-87094cd477d0,"Hi - I'm not sure if my original question went through.  I wanted to donate baby supplies - formula, diapers, wipes, baby food, toddler foods.  Where is the biggest need for these?  Are there any specific formula types that are really needed? Like soy or powdered or anything like that??  Any specific diaper sizes either?",Food,resource
twitter_random_tweets_4930,Going thru all the food in my house to donate to the #redcross #HurricaneSandy,Food,resource
281368c3-5575-414b-8b9d-a1e594444ef1,Gallon jugs of water,Water,resource
twitter_random_tweets_1537,My father just said he's leaving me and my dog during the hurricane ...like what ...,None,N/A
twitter_random_tweets_7940,"Waiting for the days assignment. Still without power at home, but so grateful all of our friends are safe. #SandyABC7",Energy,need
twitter_need_tweets_4567,"ready for Sandy! non perishable items, water, batteries for flash light candles etc... now lets @ Down Neck http://t.co/ibXaUvoR",None,N/A
twitter_random_tweets_8121,I would just love to have power in my house and be able to watch tv or porn for that matter lol #sandyproblems,Energy,need
twitter_random_tweets_8124,This #frankenstorm is not fitting my schedule - I already donated all the food in our pantry because we're moving! #cantbake #Sandy,None,N/A
twitter_random_tweets_3717,Back to normal tomorrow.... Sandy is finally over ....,None,N/A
12ba47b0-22e7-44d5-a878-e5ee9a778dc4,Water,Water,resource
twitter_resource_tweets_4922,Big storm...2 days off...still can't sleep...grr,None,N/A
102de699-9f16-4bde-9a19-699e37b3e354,"music, food service.",Food,resource
75666a43-55d4-4376-a715-182c857073e9,"Clothing, non-perishables, pet food, hygiene products",Food,resource
twitter_random_tweets_8837,"One of the reasons why we havent had power for 3 days... #hurricanesandy #aftermath #morrisco @ Whippany, NJ http://t.co/TbdXuAk0",Energy,need
cfa70c0b-5536-42c8-9094-ab760c712281,"I am in need of heat hot water, pet food, cleaning supplies, roof installation, non persiable food, information on other funding or grants to help recover from the storm.",Food,need
d7ae92c5-424b-409f-8591-b5d188dc285f,"I have children's clothing, adult clothing, children's toys and books and a little food.",Food,resource
9d6194b8-4793-4a42-8412-9355e99c3edc,Happy to deliver food and help in other ways. Work as an administrative assistant at a non-profit and can help coordinate efforts as well.,Food,resource
twitter_resource_tweets_13,Drinking with a coworker ... screw you Sandy... days off...too many... booze alot... happy...maybe...,None,N/A
09d5ac89-1a2f-42ed-b8e6-0cb0ad69e2dc_0,Batteries and flashlights can be dropped to 23-74 38th street between 23rd ave and Astoria Blvd,Energy,resource
71b2f79e-fecc-42d7-84b5-75f5a45c48e3,"I have a coat, blanket, some other warm clothes. Candles. A few non perishables. Not sure where best to drop off. Thanks",Energy,resource
97d7eeca-87b7-4dd5-bd32-d3f34abb2623,"Clothing, boots and rain boots, winter jackets, gloves, scarves, children and adolescent attire (winter), pet food, cat litter, hygiene products as in soap, shampoo, conditioner and the like.",Food,resource
c6a0a6fe-3c00-4379-9992-3c5bf95edf59,"I am a teacher at a school in Toronto and former New Yorker. Two weeks ago, my class came on a field trip to NYC and visited Added Value and had lunch at home/made (******* is a friend). We got out of the city just before the storm hit. The students have been collecting donations of the following items all week, and this weekend, I am coming back to NYC to volunteer and drop off donations. I have a huge box of following items:  toothpaste/brushes deodorant baby products garbage bags soaps flashlights batteries candles work gloves dust masks  Please let me know if you are in need of these items, or if you know of someone else that can use them. I can deliver them to Red Hook this Sunday.  Thanks for your amazing work and organization. **************",Energy,resource
twitter_random_tweets_9478,has the hurricane started because I don't see a storm outside....,None,N/A
1809c4d0-cc37-46ad-920c-96078ccca059,"Here's what I have to donate, I can bring the following to Red Hook: 1-2 blankets, batteries, 1 pair lace up winter/rain boots (woman size 8, not fully water proof, but very warm), winter boots (woman size 8, warm but not water proof), warm clothing (men and women sweat shirts and sweaters) and maybe some coats. ALL ITEMS in good condition and very clean.",Energy,resource
6b8e351a-1de2-48ab-8b31-215fd9439483,"Hot water (for a shower/bath)after two weeks, and heat.",Water,need
76305190-ba90-4829-a60e-6c72a17b060a,"Hairstylist by current trade, good at listening and being supportive, formerly stage production manager for festivals & other shows (organized chaos 15 years), lots of catering exp, have worked in food lines, former manager & activities director in senior home (can help elderly), can cook (basic), clean, withstand stressful settings and organize plans & people in the midst of it. Husband & I are good at running errands and assisting leaders.  We can find & bring stuff that is needed.",Food,resource
1bc8ce7e-b731-4bbb-a1e1-5ce648107f95,I have several items I can donate including: -a bassinet stroller -half a packet of preemie diapers -candles -paper towels -9volt batteries -size 14/16 maternity jeans -canned tuna and shrimp,Energy,resource
10c19ef8-5a0d-490d-8a56-bab20d136ae8,"I have warm stuff-- coats, scarves, hats, gloves, to donate. Also candles and batteries.",Energy,resource
6fd40b13-f0c1-448c-bfb9-106eea1dc078,"We can offer a furnished 2-bedroom apt in California for a family in need, including round-trip airfare, a car to use, food and clothes,  as well as holiday celebration - Christmas or Hannukah decorations, food, gifts, etc. Temp shelter available starting Dec 1 for up to 3 months. ************** ************* ******************",Food,resource
06da62b6-a82f-46ac-9c02-32e859fb7359,"I can an assortment of clothes, childrens clothing, diapers, batteries, toys,",Energy,resource
eedb8e23-5902-488b-96e5-fca73695cdb5,"- Other tools: saw, cordless drill, general hand tools - Translation: I speak Spanish",None,N/A
cfa70c0b-5536-42c8-9094-ab760c712281_0,"Still needs Pet food, Roof supplies, Cleaning supplies. -*****",Food,need
twitter_random_tweets_9381,Still no power.... Heck this is the first time I had consistent cell phone service #sandy,None,N/A
2f7f0a9f-44b0-40f9-a1a3-57ddc602bad9,Hoping to my neighbors while we wait for plumbing and water to come back!,Water,resource
bdd6afb8-339b-4dee-ba5a-19ada1770078,"I have non perishable food, baby supplies, hygiene products",Food,need
57382717-4173-4a4c-bf56-8b14db5ef640,"I would be happy to distribute water or food, and I am a certified teacher, so I would hope to be able to entertain some kids with reading or craft projects.",Water,resource
twitter_random_tweets_1662,Hopefully #hurricanesandy destroys Serc and arc on bush campus.... Perminantely .,None,N/A
b0ac2d0d-5428-4900-b115-18efc2fea998,"I am an accountant, so I could help with financial services of some type, but I would simply like to lend a strong back and/or general handyman skills.  I have basic tools - but would be happy to purchase specific tools that are needed, assuming that the local hardware store or Home Depot has them.",Medical,resource
08366416-fd4c-42c9-9e1a-9836b26b3104,"Happy to transport the injured, clean debris, etc.",Medical,resource
f5b3a2bf-3823-4ff1-a2f8-f1dc7bbd69cb,childrens clothing canned food toys,Food,resource
ebafdb24-18f6-4b3c-90ac-1790718c39e6,"One flat plus most of a box of candles, and several sizes of batteries.",Energy,resource
7ebb62a5-4274-4366-a670-6078ebf2cfdb,"I'm happy to cook hot meals for any families in need, as well as donate non-perishable foods, bedding, clothing and hygiene products",Food,resource
1cf7533f-a461-411a-a0b5-34fcf4a834f9,I want to donate a bunch of non-perishable foods.,Food,resource
twitter_resource_tweets_134,Can anyone recommend gas stations that have gas in NYC or Westchester.. Time go 70's Jimmy Carter OPEC shopping... Gadzooks... #Sandy,Energy,need
feff402c-4b66-4758-9db1-2471496058f1,"Hello.  I am a teacher at a Montessori middle school in Norwalk, Connecticut.   Our students are carrying out a few storm relief initiatives at school, including one that is rather impractical, but hopefully, spiritually uplifting!  Our students are making their own cheery, encouraging labels for something like 1,500 chocolate bars, which they would like to deliver personally to the storm victims of Staten Island.  We have not yet figured out the logistics of this and I wonder if you could give us some direction.  We are hoping to come as a small group on Sunday for a few hours to try to spread some ""sweetness"" and to let Staten Islanders know that they may feel alone, but they are not!  Is there a place that you could direct us to in order to fulfill our mission?  Thank you for advising.... ******************",Food,resource
23cfa6df-c8fc-4fd8-a0d5-54b1a31e3f95,"I can help cook, prepare food, pack and organize things.",Food,resource
twitter_random_tweets_1251,Sandy has changed me....i will never feel the same way about a dyin phone... smh :/,None,N/A
twitter_random_tweets_1250,Food water batteries procured. Outdoor furniture secured. #Sandy can do her worst.,Energy,resource
cdaceada-cb6d-409a-9b17-6134f940466f,I can cook in large quantities to help those that need food cooked and dont have power.Be a cousler to help them file paper work for things that are lost link with churches and orginazations,Food,resource
d465bb26-9f2e-440f-85fb-6d5add486e63,"I wouldn't say I'm an expert in any area above but I would be willing to help man food/water/supplies distribution, to organize supplies for distribution, and I would be willing to help clear debris and clean.",Water,resource
6fa42a8d-fd5a-46a3-8b1e-dc3cf324950f,Distribution of food and other material,Food,resource
twitter_resource_tweets_4593,Sandy is coming..... Ouch and it's stronger than Irene! http://t.co/4xA928nI,None,N/A
twitter_resource_tweets_4596,Shopping by candle light. I could get used to this. #itssodarkinhere #hurricanesandy @ Andy's Deli http://t.co/Rtl1EFCQ,Energy,need
twitter_need_tweets_99,one branch fell down on my street the entire ***** hurricane and we have no power for a week? such bullshit,Energy,need
8880840a-5d4a-4418-9889-e90d51846e96,Cupcakes!,Food,resource
016eaa0c-1b20-45e1-a38b-39537b652702,"Warm kids clothing, non-perishable food, cleaning supplies, small amount of clean - very portable kids toys, hygiene products.  I can bring all of these to **************",Food,resource
twitter_resource_tweets_354,Something something something big storm ... Something something something panic ... #Sandy #Hurricane,None,N/A
902a364b-10b9-4e63-be70-e2eeb2a4e588,"Can donated gently used clothing, new hygiene products, baby supplies, non-perishable goods, whatever is most needed.",Food,resource
twitter_random_tweets_7714,Just saw some pictures from LBI lots of flooding.... I hope our house is still there after the storm...,None,N/A
cffb563f-4046-4d89-a308-825625b11dbc,"I can donate diapers, wipes, bottles, spoons and non-perishable food but live out of state (I was a Red Hook resident for 6 yrs). Is there a mailing address to send items?",Food,resource
